PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Kelan Martin,MIN,MIN @ SAC,02/03/2020,L,20,12,5,6,83.3,2,3,66.7,0,0,-,2,3,5,1,0,0,0,2,19,19.5
Kyle O'Quinn,PHI,PHI @ MIA,02/03/2020,L,4,6,2,3,66.7,0,0,-,2,3,66.7,4,0,4,1,0,0,0,0,2,12.3
Mike Scott,PHI,PHI @ MIA,02/03/2020,L,18,17,5,7,71.4,5,7,71.4,2,2,100,1,2,3,0,0,0,1,1,-25,19.6
James Ennis III,PHI,PHI @ MIA,02/03/2020,L,17,4,2,5,40.0,0,3,0.0,0,0,-,0,1,1,1,1,0,1,1,-15,8.7
Derrick Jones Jr.,MIA,MIA vs. PHI,02/03/2020,W,37,15,5,7,71.4,3,4,75.0,2,2,100,0,3,3,1,2,0,0,1,25,26.1
Ben Simmons,PHI,PHI @ MIA,02/03/2020,L,34,16,4,7,57.1,0,1,0.0,8,9,88.9,1,7,8,7,0,0,4,5,-31,32.1
Trae Young,ATL,ATL vs. BOS,02/03/2020,L,36,34,10,20,50.0,4,11,36.4,10,11,90.9,0,3,3,7,2,0,9,2,-13,45.1
BJ Johnson,ORL,ORL @ CHA,02/03/2020,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-7,0.0
Markelle Fultz,ORL,ORL @ CHA,02/03/2020,W,35,12,4,6,66.7,1,2,50.0,3,4,75.0,0,1,1,14,2,0,2,3,9,38.2
Marvin Williams,CHA,CHA vs. ORL,02/03/2020,L,18,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,2,0,1,0,0,-3,10.4
Wes Iwundu,ORL,ORL @ CHA,02/03/2020,W,22,9,3,8,37.5,1,4,25.0,2,2,100,0,2,2,2,1,0,0,1,2,17.4
Nikola Vucevic,ORL,ORL @ CHA,02/03/2020,W,36,22,10,19,52.6,1,5,20.0,1,2,50.0,3,4,7,5,0,0,1,1,11,36.9
Aaron Gordon,ORL,ORL @ CHA,02/03/2020,W,38,16,6,12,50.0,2,5,40.0,2,6,33.3,2,10,12,5,2,0,1,2,13,42.9
Cody Zeller,CHA,CHA vs. ORL,02/03/2020,L,27,17,8,13,61.5,0,0,-,1,2,50.0,2,5,7,2,1,0,0,3,-13,31.4
Terry Rozier,CHA,CHA vs. ORL,02/03/2020,L,35,18,7,14,50.0,2,8,25.0,2,3,66.7,0,3,3,2,0,0,1,1,-11,23.6
Willy Hernangomez,CHA,CHA vs. ORL,02/03/2020,L,21,8,4,10,40.0,0,1,0.0,0,2,0.0,1,5,6,2,0,0,4,1,1,14.2
Malik Monk,CHA,CHA vs. ORL,02/03/2020,L,22,11,4,12,33.3,1,3,33.3,2,2,100,2,3,5,4,1,0,1,0,-7,25.0
Miles Bridges,CHA,CHA vs. ORL,02/03/2020,L,35,16,5,15,33.3,2,7,28.6,4,4,100,5,3,8,2,1,1,0,3,-11,34.6
Mo Bamba,ORL,ORL @ CHA,02/03/2020,W,12,12,5,6,83.3,2,2,100,0,0,-,3,4,7,1,0,2,1,3,1,26.9
Cody Martin,CHA,CHA vs. ORL,02/03/2020,L,28,13,6,6,100,1,1,100,0,1,0.0,4,4,8,3,3,0,0,2,1,36.1
Moritz Wagner,WAS,WAS vs. GSW,02/03/2020,L,12,8,4,5,80.0,0,0,-,0,0,-,0,2,2,0,0,0,1,2,5,9.4
Glenn Robinson III,GSW,GSW @ WAS,02/03/2020,W,32,22,8,13,61.5,2,4,50.0,4,4,100,2,4,6,7,1,0,2,1,9,40.7
Marquese Chriss,GSW,GSW @ WAS,02/03/2020,W,26,13,5,5,100,0,0,-,3,4,75.0,2,3,5,1,0,2,1,3,-8,25.5
Devonte' Graham,CHA,CHA vs. ORL,02/03/2020,L,36,15,6,13,46.2,3,9,33.3,0,0,-,1,1,2,5,1,0,3,4,-3,24.9
Damian Jones,ATL,ATL vs. BOS,02/03/2020,L,17,4,1,1,100,0,0,-,2,2,100,0,2,2,1,0,0,1,2,-8,6.9
Grant Williams,BOS,BOS @ ATL,02/03/2020,W,24,13,6,9,66.7,0,2,0.0,1,1,100,3,3,6,2,1,2,2,4,1,30.2
Kevin Huerter,ATL,ATL vs. BOS,02/03/2020,L,39,23,9,21,42.9,5,11,45.5,0,0,-,0,3,3,2,0,1,0,5,-9,32.6
Daniel Theis,BOS,BOS @ ATL,02/03/2020,W,19,9,3,4,75.0,1,1,100,2,2,100,1,1,2,1,0,0,0,2,13,12.9
Jayson Tatum,BOS,BOS @ ATL,02/03/2020,W,35,28,10,20,50.0,5,9,55.6,3,3,100,0,7,7,3,1,0,1,0,19,42.9
John Collins,ATL,ATL vs. BOS,02/03/2020,L,38,22,10,12,83.3,2,2,100,0,0,-,3,8,11,3,1,2,2,4,-7,46.7
Jeff Teague,ATL,ATL vs. BOS,02/03/2020,L,36,18,7,14,50.0,0,0,-,4,4,100,0,1,1,6,4,0,2,0,-10,38.2
Evan Turner,ATL,ATL vs. BOS,02/03/2020,L,21,2,1,4,25.0,0,0,-,0,0,-,1,1,2,2,1,0,1,2,4,9.4
Enes Freedom,BOS,BOS @ ATL,02/03/2020,W,16,8,4,7,57.1,0,0,-,0,1,0.0,5,4,9,1,0,0,0,0,1,20.3
Brad Wanamaker,BOS,BOS @ ATL,02/03/2020,W,27,16,5,9,55.6,2,3,66.7,4,4,100,0,3,3,5,4,0,2,3,15,37.1
Tremont Waters,BOS,BOS @ ATL,02/03/2020,W,14,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,2,1,0,3,4,-4,6.2
Carsen Edwards,BOS,BOS @ ATL,02/03/2020,W,7,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,1,0,2,-4,5.0
Brandon Goodwin,ATL,ATL vs. BOS,02/03/2020,L,17,2,1,1,100,0,0,-,0,0,-,0,5,5,1,1,0,1,1,8,11.5
Jaylen Brown,BOS,BOS @ ATL,02/03/2020,W,33,21,9,17,52.9,1,3,33.3,2,2,100,1,4,5,0,1,0,2,4,12,28.0
Gordon Hayward,BOS,BOS @ ATL,02/03/2020,W,34,24,9,16,56.3,3,6,50.0,3,4,75.0,1,6,7,6,0,1,3,1,5,41.4
Treveon Graham,ATL,ATL vs. BOS,02/03/2020,L,18,6,1,4,25.0,1,2,50.0,3,4,75.0,1,2,3,0,0,0,1,2,-6,8.6
Javonte Green,BOS,BOS @ ATL,02/03/2020,W,18,0,0,2,0.0,0,2,0.0,0,0,-,0,3,3,1,2,0,2,1,-7,9.1
Thomas Bryant,WAS,WAS vs. GSW,02/03/2020,L,29,11,3,3,100,0,0,-,5,6,83.3,1,6,7,3,0,2,0,3,-1,29.9
Eric Paschall,GSW,GSW @ WAS,02/03/2020,W,24,14,5,13,38.5,0,0,-,4,9,44.4,4,6,10,1,0,0,2,2,6,25.5
Kevon Looney,GSW,GSW @ WAS,02/03/2020,W,10,2,1,2,50.0,0,0,-,0,0,-,1,3,4,3,1,0,0,1,12,14.3
Alec Burks,GSW,GSW @ WAS,02/03/2020,W,29,30,9,17,52.9,5,10,50.0,7,8,87.5,0,3,3,2,2,0,2,1,7,40.6
Damion Lee,GSW,GSW @ WAS,02/03/2020,W,34,19,7,15,46.7,5,9,55.6,0,0,-,0,1,1,6,1,0,2,3,3,30.2
Davis Bertans,WAS,WAS vs. GSW,02/03/2020,L,32,19,6,9,66.7,5,7,71.4,2,3,66.7,0,4,4,5,1,1,1,2,11,36.3
Rui Hachimura,WAS,WAS vs. GSW,02/03/2020,L,26,11,5,8,62.5,0,0,-,1,2,50.0,0,8,8,0,0,0,2,1,-4,18.6
Draymond Green,GSW,GSW @ WAS,02/03/2020,W,33,12,5,8,62.5,2,3,66.7,0,0,-,1,9,10,7,2,1,3,5,8,40.5
Bradley Beal,WAS,WAS vs. GSW,02/03/2020,L,39,43,15,30,50.0,3,7,42.9,10,10,100,0,2,2,6,2,0,3,1,4,57.4
Dwayne Bacon,CHA,CHA vs. ORL,02/03/2020,L,18,0,0,4,0.0,0,1,0.0,0,0,-,0,5,5,2,1,0,3,2,-14,9.0
Gary Clark,ORL,ORL @ CHA,02/03/2020,W,10,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,0,0,1,0,0,-1,6.0
Wilson Chandler,BKN,BKN vs. PHX,02/03/2020,W,18,6,2,6,33.3,2,6,33.3,0,0,-,1,4,5,2,0,1,0,3,2,18.0
Caris LeVert,BKN,BKN vs. PHX,02/03/2020,W,32,29,10,20,50.0,2,4,50.0,7,7,100,1,2,3,7,2,0,5,4,14,44.1
Mikal Bridges,PHX,PHX @ BKN,02/03/2020,L,36,12,6,12,50.0,0,2,0.0,0,0,-,2,4,6,4,4,2,1,1,-13,42.2
Tariq Owens,PHX,PHX @ BKN,02/03/2020,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,-2,3.0
Devin Booker,PHX,PHX @ BKN,02/03/2020,L,32,11,3,15,20.0,1,4,25.0,4,5,80.0,0,4,4,4,1,0,4,3,-22,20.8
Jalen Lecque,PHX,PHX @ BKN,02/03/2020,L,9,4,1,3,33.3,0,2,0.0,2,2,100,0,0,0,0,0,0,1,1,-9,3.0
Taurean Prince,BKN,BKN vs. PHX,02/03/2020,W,30,15,5,10,50.0,3,6,50.0,2,2,100,0,6,6,0,1,0,2,3,20,23.2
Rodions Kurucs,BKN,BKN vs. PHX,02/03/2020,W,3,5,2,3,66.7,1,1,100,0,0,-,0,0,0,1,0,0,0,0,2,6.5
Dzanan Musa,BKN,BKN vs. PHX,02/03/2020,W,3,2,1,1,100,0,0,-,0,0,-,1,0,1,0,1,0,1,1,2,5.2
DeAndre Jordan,BKN,BKN vs. PHX,02/03/2020,W,22,8,3,3,100,0,0,-,2,2,100,2,7,9,5,0,0,2,3,8,24.3
Kelly Oubre Jr.,PHX,PHX @ BKN,02/03/2020,L,38,21,8,18,44.4,3,4,75.0,2,5,40.0,0,5,5,1,0,0,2,4,-20,26.5
Jarrett Allen,BKN,BKN vs. PHX,02/03/2020,W,23,8,4,7,57.1,0,1,0.0,0,1,0.0,4,4,8,3,0,2,2,2,12,26.1
Joe Harris,BKN,BKN vs. PHX,02/03/2020,W,28,16,7,13,53.8,2,5,40.0,0,0,-,0,4,4,2,1,0,1,0,24,25.8
Deandre Ayton,PHX,PHX @ BKN,02/03/2020,L,34,25,12,22,54.5,0,0,-,1,2,50.0,8,9,17,5,0,2,3,4,-6,55.9
Ricky Rubio,PHX,PHX @ BKN,02/03/2020,L,19,8,2,7,28.6,0,0,-,4,4,100,1,2,3,2,0,0,1,4,-11,13.6
Spencer Dinwiddie,BKN,BKN vs. PHX,02/03/2020,W,31,14,4,12,33.3,1,1,100,5,6,83.3,1,2,3,4,1,0,3,2,24,23.6
Timothe Luwawu-Cabarrot,BKN,BKN vs. PHX,02/03/2020,W,25,13,4,7,57.1,3,4,75.0,2,3,66.7,0,3,3,0,1,1,0,4,-1,22.6
Jevon Carter,PHX,PHX @ BKN,02/03/2020,L,24,3,1,4,25.0,1,4,25.0,0,0,-,2,0,2,1,0,0,0,1,-2,6.9
Elie Okobo,PHX,PHX @ BKN,02/03/2020,L,28,5,2,2,100,1,1,100,0,0,-,0,4,4,5,0,0,2,2,-7,15.3
Cheick Diallo,PHX,PHX @ BKN,02/03/2020,L,14,6,3,5,60.0,0,0,-,0,0,-,1,1,2,1,1,2,2,1,-16,16.9
Derrick White,SAS,SAS @ LAC,02/03/2020,L,23,4,2,7,28.6,0,3,0.0,0,0,-,0,8,8,6,0,2,0,1,5,28.6
Trey Lyles,SAS,SAS @ LAC,02/03/2020,L,26,10,4,8,50.0,2,6,33.3,0,0,-,2,3,5,0,0,1,0,3,0,19.0
Ivica Zubac,LAC,LAC vs. SAS,02/03/2020,W,23,9,3,5,60.0,0,0,-,3,4,75.0,2,6,8,0,0,0,1,3,5,17.6
DeMar DeRozan,SAS,SAS @ LAC,02/03/2020,L,34,26,11,23,47.8,0,0,-,4,6,66.7,0,5,5,2,2,0,3,2,-14,38.0
Rudy Gay,SAS,SAS @ LAC,02/03/2020,L,15,4,2,5,40.0,0,2,0.0,0,0,-,0,3,3,2,0,0,0,2,2,10.6
Kawhi Leonard,LAC,LAC vs. SAS,02/03/2020,W,32,22,8,17,47.1,2,3,66.7,4,4,100,1,5,6,7,1,2,3,2,13,45.7
Patty Mills,SAS,SAS @ LAC,02/03/2020,L,25,18,6,13,46.2,6,13,46.2,0,0,-,0,2,2,2,1,0,0,2,3,26.4
Paul George,LAC,LAC vs. SAS,02/03/2020,W,31,19,6,13,46.2,1,5,20.0,6,7,85.7,0,12,12,8,0,0,2,2,21,43.4
Montrezl Harrell,LAC,LAC vs. SAS,02/03/2020,W,25,14,7,11,63.6,0,0,-,0,0,-,0,3,3,1,0,0,2,3,-1,17.1
Lonnie Walker IV,SAS,SAS @ LAC,02/03/2020,L,21,2,1,4,25.0,0,0,-,0,0,-,0,2,2,0,0,1,0,1,3,7.4
Dejounte Murray,SAS,SAS @ LAC,02/03/2020,L,25,2,1,7,14.3,0,1,0.0,0,0,-,1,4,5,0,2,0,1,1,-8,13.0
LaMarcus Aldridge,SAS,SAS @ LAC,02/03/2020,L,34,27,9,17,52.9,2,5,40.0,7,7,100,0,9,9,5,0,2,1,4,-2,50.3
Landry Shamet,LAC,LAC vs. SAS,02/03/2020,W,28,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,2,1,0,0,1,-6,9.2
Jakob Poeltl,SAS,SAS @ LAC,02/03/2020,L,14,4,2,3,66.7,0,0,-,0,1,0.0,3,3,6,2,0,3,1,1,1,22.2
JaMychal Green,LAC,LAC vs. SAS,02/03/2020,W,17,9,3,9,33.3,3,7,42.9,0,2,0.0,1,6,7,0,0,0,0,1,-10,17.4
Rodney McGruder,LAC,LAC vs. SAS,02/03/2020,W,13,2,1,2,50.0,0,1,0.0,0,0,-,0,5,5,0,0,0,0,1,-15,8.0
Bryn Forbes,SAS,SAS @ LAC,02/03/2020,L,23,8,2,8,25.0,2,7,28.6,2,2,100,0,1,1,2,0,0,0,3,-5,12.2
Patrick Beverley,LAC,LAC vs. SAS,02/03/2020,W,26,12,4,8,50.0,4,7,57.1,0,0,-,0,4,4,5,0,0,2,2,17,22.3
Maurice Harkless,LAC,LAC vs. SAS,02/03/2020,W,21,7,3,4,75.0,1,1,100,0,0,-,1,3,4,1,1,0,1,2,1,15.3
Lou Williams,LAC,LAC vs. SAS,02/03/2020,W,23,12,3,12,25.0,0,1,0.0,6,7,85.7,0,1,1,4,0,0,1,1,-10,18.2
Garrett Temple,BKN,BKN vs. PHX,02/03/2020,W,22,3,1,6,16.7,1,5,20.0,0,0,-,0,2,2,1,0,1,0,4,1,9.9
Terrence Ross,ORL,ORL @ CHA,02/03/2020,W,31,13,4,8,50.0,4,7,57.1,1,2,50.0,0,5,5,2,1,0,1,0,12,24.0
Evan Fournier,ORL,ORL @ CHA,02/03/2020,W,31,17,7,14,50.0,3,6,50.0,0,0,-,0,3,3,1,0,0,3,1,23,19.1
Michael Carter-Williams,ORL,ORL @ CHA,02/03/2020,W,22,8,3,4,75.0,1,1,100,1,1,100,0,0,0,5,1,0,0,1,-3,18.5
Jacob Evans,GSW,GSW @ WAS,02/03/2020,W,26,7,1,8,12.5,1,3,33.3,4,4,100,1,1,2,3,1,3,0,4,-8,25.9
Omari Spellman,GSW,GSW @ WAS,02/03/2020,W,13,4,1,4,25.0,0,1,0.0,2,2,100,1,2,3,0,0,0,1,2,2,6.6
Frank Ntilikina,NYK,NYK @ CLE,02/03/2020,W,23,9,4,7,57.1,1,3,33.3,0,0,-,1,6,7,2,0,0,1,1,12,19.4
Dennis Smith Jr.,NYK,NYK @ CLE,02/03/2020,W,20,15,6,11,54.5,1,1,100,2,6,33.3,0,3,3,6,4,0,2,2,1,37.6
Jared Harper,PHX,PHX @ BKN,02/03/2020,L,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,2.0
Bruce Brown,DET,DET @ MEM,02/03/2020,L,38,12,4,12,33.3,0,2,0.0,4,4,100,2,5,7,4,1,0,3,4,-17,26.4
Jaren Jackson Jr.,MEM,MEM vs. DET,02/03/2020,W,30,14,3,10,30.0,0,2,0.0,8,9,88.9,1,4,5,2,1,3,0,3,6,35.0
Ja Morant,MEM,MEM vs. DET,02/03/2020,W,27,12,5,9,55.6,0,1,0.0,2,2,100,0,4,4,7,0,0,6,2,8,21.3
Tyus Jones,MEM,MEM vs. DET,02/03/2020,W,21,13,6,11,54.5,1,3,33.3,0,0,-,1,1,2,5,1,0,0,0,6,25.9
Brandon Clarke,MEM,MEM vs. DET,02/03/2020,W,23,4,2,7,28.6,0,1,0.0,0,0,-,1,4,5,0,1,1,1,1,1,15.0
Christian Wood,DET,DET @ MEM,02/03/2020,L,34,17,7,11,63.6,2,3,66.7,1,2,50.0,2,3,5,1,2,2,2,3,0,34.5
Jonas Valanciunas,MEM,MEM vs. DET,02/03/2020,W,30,26,13,19,68.4,0,2,0.0,0,1,0.0,3,14,17,2,0,4,0,2,28,61.4
Andre Drummond,DET,DET @ MEM,02/03/2020,L,36,25,12,22,54.5,0,0,-,1,3,33.3,5,13,18,4,0,0,2,1,-18,50.6
Josh Jackson,MEM,MEM vs. DET,02/03/2020,W,12,4,2,6,33.3,0,2,0.0,0,0,-,0,2,2,0,1,1,2,1,3,10.4
Langston Galloway,DET,DET @ MEM,02/03/2020,L,37,17,7,12,58.3,3,5,60.0,0,0,-,1,1,2,3,0,0,2,3,-1,21.9
Sekou Doumbouya,DET,DET @ MEM,02/03/2020,L,26,6,2,15,13.3,2,5,40.0,0,0,-,4,3,7,1,2,0,3,1,-21,18.9
De'Anthony Melton,MEM,MEM vs. DET,02/03/2020,W,14,2,1,6,16.7,0,0,-,0,0,-,0,0,0,1,1,0,1,1,-6,5.5
Dillon Brooks,MEM,MEM vs. DET,02/03/2020,W,30,15,7,15,46.7,1,3,33.3,0,0,-,1,3,4,5,0,1,1,4,17,29.3
Thon Maker,DET,DET @ MEM,02/03/2020,L,15,0,0,3,0.0,0,1,0.0,0,0,-,0,5,5,0,0,0,0,1,0,6.0
Kyle Anderson,MEM,MEM vs. DET,02/03/2020,W,15,2,1,1,100,0,0,-,0,0,-,0,2,2,0,1,2,0,1,-6,13.4
Jae Crowder,MEM,MEM vs. DET,02/03/2020,W,25,4,2,5,40.0,0,3,0.0,0,0,-,0,5,5,3,0,0,0,0,20,14.5
Solomon Hill,MEM,MEM vs. DET,02/03/2020,W,14,0,0,1,0.0,0,0,-,0,0,-,0,1,1,2,0,0,0,3,-7,4.2
Reggie Jackson,DET,DET @ MEM,02/03/2020,L,24,3,1,16,6.3,1,6,16.7,0,0,-,2,5,7,4,0,0,1,0,-6,16.4
Tony Snell,DET,DET @ MEM,02/03/2020,L,29,2,1,7,14.3,0,4,0.0,0,0,-,0,0,0,4,1,0,1,0,-7,10.0
J.J. Barea,DAL,DAL @ IND,02/03/2020,W,9,3,1,4,25.0,1,2,50.0,0,0,-,0,0,0,0,0,0,1,1,-5,2.0
T.J. McConnell,IND,IND vs. DAL,02/03/2020,L,17,8,4,6,66.7,0,1,0.0,0,0,-,1,4,5,4,0,0,0,0,3,20.0
Delon Wright,DAL,DAL @ IND,02/03/2020,W,25,8,3,8,37.5,2,3,66.7,0,0,-,2,3,5,4,0,0,0,2,-6,20.0
Maxi Kleber,DAL,DAL @ IND,02/03/2020,W,35,5,2,8,25.0,1,6,16.7,0,0,-,3,5,8,2,0,0,1,1,18,16.6
Willie Cauley-Stein,DAL,DAL @ IND,02/03/2020,W,6,0,0,0,-,0,0,-,0,0,-,0,2,2,1,0,1,1,2,-5,5.9
Justin Jackson,DAL,DAL @ IND,02/03/2020,W,13,6,3,6,50.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-12,6.0
Aaron Holiday,IND,IND vs. DAL,02/03/2020,L,24,7,3,9,33.3,1,3,33.3,0,0,-,1,1,2,4,1,0,0,2,2,18.4
Ryan Broekhoff,DAL,DAL @ IND,02/03/2020,W,19,3,1,7,14.3,1,7,14.3,0,0,-,0,5,5,1,2,0,0,2,-1,16.5
Justin Holiday,IND,IND vs. DAL,02/03/2020,L,26,6,2,4,50.0,1,3,33.3,1,2,50.0,1,2,3,1,2,0,0,0,8,17.1
Jalen Brunson,DAL,DAL @ IND,02/03/2020,W,31,9,3,8,37.5,0,1,0.0,3,4,75.0,0,4,4,3,0,0,4,1,8,14.3
Tim Hardaway Jr.,DAL,DAL @ IND,02/03/2020,W,33,25,9,17,52.9,4,8,50.0,3,3,100,1,3,4,5,0,0,2,1,18,35.3
Myles Turner,IND,IND vs. DAL,02/03/2020,L,34,11,4,8,50.0,1,4,25.0,2,2,100,1,4,5,1,1,3,1,4,-18,29.5
Jeremy Lamb,IND,IND vs. DAL,02/03/2020,L,28,11,5,8,62.5,1,2,50.0,0,2,0.0,1,4,5,1,1,1,1,4,-12,23.5
Domantas Sabonis,IND,IND vs. DAL,02/03/2020,L,37,26,11,18,61.1,0,1,0.0,4,4,100,1,11,12,9,2,0,2,2,-8,57.9
Victor Oladipo,IND,IND vs. DAL,02/03/2020,L,23,9,4,17,23.5,1,10,10.0,0,0,-,0,0,0,2,0,1,0,2,-11,15.0
Kristaps Porzingis,DAL,DAL @ IND,02/03/2020,W,36,38,10,20,50.0,6,13,46.2,12,12,100,2,10,12,0,1,0,1,3,18,54.4
Doug McDermott,IND,IND vs. DAL,02/03/2020,L,20,11,5,9,55.6,0,3,0.0,1,1,100,0,2,2,3,0,0,0,1,3,17.9
Dorian Finney-Smith,DAL,DAL @ IND,02/03/2020,W,32,15,4,8,50.0,3,4,75.0,4,4,100,4,7,11,4,0,1,2,2,12,35.2
Malcolm Brogdon,IND,IND vs. DAL,02/03/2020,L,31,14,6,17,35.3,2,7,28.6,0,0,-,2,4,6,3,0,1,0,3,-12,28.7
Chris Chiozza,BKN,BKN vs. PHX,02/03/2020,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,3,1,0,1,0,2,6.5
Reggie Bullock Jr.,NYK,NYK @ CLE,02/03/2020,W,25,7,3,6,50.0,1,4,25.0,0,0,-,1,3,4,1,1,0,0,1,-2,16.3
Troy Brown Jr.,WAS,WAS vs. GSW,02/03/2020,L,23,6,3,8,37.5,0,3,0.0,0,0,-,0,3,3,3,1,1,0,2,-12,20.1
Isaac Bonga,WAS,WAS vs. GSW,02/03/2020,L,10,1,0,3,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,4,-11,1.0
Gary Payton II,WAS,WAS vs. GSW,02/03/2020,L,11,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,4,-16,1.5
Isaiah Thomas,WAS,WAS vs. GSW,02/03/2020,L,25,9,3,10,30.0,1,4,25.0,2,2,100,0,1,1,4,0,0,1,1,-10,15.2
Jordan Poole,GSW,GSW @ WAS,02/03/2020,W,14,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,0,1,3,9,2.5
Ian Mahinmi,WAS,WAS vs. GSW,02/03/2020,L,9,2,1,1,100,0,0,-,0,0,-,1,4,5,0,1,0,1,3,-8,10.0
Ish Smith,WAS,WAS vs. GSW,02/03/2020,L,23,7,2,4,50.0,0,0,-,3,4,75.0,0,3,3,6,1,0,2,1,2,20.6
Semi Ojeleye,BOS,BOS @ ATL,02/03/2020,W,12,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,0,0,1,0,1,-11,4.2
Vince Carter,ATL,ATL vs. BOS,02/03/2020,L,19,4,2,7,28.6,0,4,0.0,0,0,-,1,1,2,0,0,3,0,1,1,15.4
Matthew Dellavedova,CLE,CLE vs. NYK,02/03/2020,L,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,0,3,-1.0
Dante Exum,CLE,CLE vs. NYK,02/03/2020,L,16,4,2,4,50.0,0,0,-,0,2,0.0,1,2,3,2,1,0,0,0,-9,13.6
Kevin Knox II,NYK,NYK @ CLE,02/03/2020,W,17,12,5,8,62.5,2,4,50.0,0,0,-,0,4,4,1,0,0,1,1,1,17.3
Larry Nance Jr.,CLE,CLE vs. NYK,02/03/2020,L,42,18,8,13,61.5,2,5,40.0,0,0,-,1,7,8,6,0,1,2,1,-12,37.6
Darius Garland,CLE,CLE vs. NYK,02/03/2020,L,39,14,5,10,50.0,4,7,57.1,0,0,-,0,1,1,5,1,1,1,1,-9,27.7
Elfrid Payton,NYK,NYK @ CLE,02/03/2020,W,33,17,8,17,47.1,0,1,0.0,1,3,33.3,5,6,11,15,1,0,1,1,4,54.7
John Henson,CLE,CLE vs. NYK,02/03/2020,L,18,9,4,4,100,0,0,-,1,1,100,1,2,3,3,1,0,1,4,0,19.1
Julius Randle,NYK,NYK @ CLE,02/03/2020,W,38,20,9,16,56.3,0,2,0.0,2,2,100,2,6,8,3,2,0,3,3,-4,37.1
Kevin Love,CLE,CLE vs. NYK,02/03/2020,L,41,33,12,20,60.0,4,9,44.4,5,5,100,1,12,13,6,0,1,1,4,-1,59.6
Taj Gibson,NYK,NYK @ CLE,02/03/2020,W,13,8,4,6,66.7,0,0,-,0,0,-,2,1,3,1,0,1,0,0,-4,16.1
Mitchell Robinson,NYK,NYK @ CLE,02/03/2020,W,15,4,2,2,100,0,0,-,0,0,-,0,2,2,1,1,0,1,3,9,9.9
Bobby Portis,NYK,NYK @ CLE,02/03/2020,W,28,12,5,8,62.5,2,5,40.0,0,0,-,0,1,1,0,1,0,2,2,7,14.2
Cedi Osman,CLE,CLE vs. NYK,02/03/2020,L,38,15,6,10,60.0,3,6,50.0,0,0,-,0,4,4,2,0,0,4,5,6,18.8
Kevin Porter Jr.,CLE,CLE vs. NYK,02/03/2020,L,24,12,4,8,50.0,2,2,100,2,6,33.3,0,0,0,3,2,0,2,1,-3,20.5
Marcus Morris Sr.,NYK,NYK @ CLE,02/03/2020,W,36,26,8,15,53.3,2,4,50.0,8,8,100,1,1,2,1,0,0,1,3,-1,28.9
Damyean Dotson,NYK,NYK @ CLE,02/03/2020,W,16,9,3,6,50.0,1,2,50.0,2,2,100,0,1,1,2,1,0,0,1,2,16.2
Collin Sexton,CLE,CLE vs. NYK,02/03/2020,L,40,29,11,22,50.0,3,5,60.0,4,4,100,1,1,2,7,1,0,2,2,0,42.9
JJ Redick,NOP,NOP @ HOU,02/02/2020,L,14,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,3,-6,0.0
P.J. Tucker,HOU,HOU vs. NOP,02/02/2020,W,39,0,0,5,0.0,0,2,0.0,0,0,-,2,7,9,0,1,0,1,4,1,12.8
Jevon Carter,PHX,PHX @ MIL,02/02/2020,L,27,15,6,10,60.0,3,5,60.0,0,0,-,0,4,4,2,3,0,0,2,-4,31.8
Thabo Sefolosha,HOU,HOU vs. NOP,02/02/2020,W,18,4,1,2,50.0,1,2,50.0,1,2,50.0,0,3,3,1,3,1,0,3,7,21.1
Wesley Matthews,MIL,MIL vs. PHX,02/02/2020,W,14,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,1,0,0,1,4,5,3.7
Jalen Lecque,PHX,PHX @ MIL,02/02/2020,L,11,4,2,3,66.7,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,-6,5.5
Tariq Owens,PHX,PHX @ MIL,02/02/2020,L,7,2,1,4,25.0,0,1,0.0,0,0,-,2,0,2,0,0,0,0,0,-12,4.4
Donte DiVincenzo,MIL,MIL vs. PHX,02/02/2020,W,22,15,6,12,50.0,2,7,28.6,1,2,50.0,0,2,2,1,2,0,2,3,15,22.9
