PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Bryn Forbes,SAS,SAS vs. DAL,04/10/2019,W,26,10,3,8,37.5,3,6,50.0,1,1,100,0,4,4,2,1,0,0,1,12,20.8
LaMarcus Aldridge,SAS,SAS vs. DAL,04/10/2019,W,36,34,15,21,71.4,0,1,0.0,4,5,80.0,5,11,16,1,1,1,2,1,19,58.7
Dwight Powell,DAL,DAL @ SAS,04/10/2019,L,33,7,1,3,33.3,0,0,-,5,6,83.3,4,7,11,2,0,0,0,3,-9,23.2
Justin Jackson,DAL,DAL @ SAS,04/10/2019,L,27,14,6,9,66.7,2,3,66.7,0,0,-,2,0,2,2,0,0,1,3,-4,18.4
Andrew Wiggins,MIN,MIN @ DEN,04/10/2019,L,36,25,11,20,55.0,3,6,50.0,0,1,0.0,1,4,5,4,0,0,2,1,-8,35.0
Gorgui Dieng,MIN,MIN @ DEN,04/10/2019,L,34,18,8,20,40.0,2,4,50.0,0,0,-,4,7,11,2,3,0,5,5,-19,38.2
Jamal Murray,DEN,DEN vs. MIN,04/10/2019,W,35,17,6,12,50.0,3,7,42.9,2,4,50.0,2,6,8,7,0,1,2,0,16,38.1
Gary Harris,DEN,DEN vs. MIN,04/10/2019,W,39,14,5,11,45.5,0,3,0.0,4,5,80.0,2,1,3,1,1,1,3,2,6,22.1
Malik Beasley,DEN,DEN vs. MIN,04/10/2019,W,17,7,3,10,30.0,1,7,14.3,0,0,-,0,2,2,0,0,0,0,0,-9,9.4
C.J. Williams,MIN,MIN @ DEN,04/10/2019,L,18,6,2,2,100,2,2,100,0,0,-,0,1,1,1,0,0,0,2,11,8.7
Raymond Felton,OKC,OKC @ MIL,04/10/2019,W,24,12,4,8,50.0,4,8,50.0,0,0,-,0,4,4,7,0,0,1,1,-1,26.3
Ersan Ilyasova,MIL,MIL vs. OKC,04/10/2019,L,24,4,1,5,20.0,0,3,0.0,2,3,66.7,0,8,8,0,0,0,2,3,-5,11.6
Tim Frazier,MIL,MIL vs. OKC,04/10/2019,L,48,29,10,23,43.5,4,6,66.7,5,7,71.4,1,5,6,13,0,1,3,2,-11,55.7
Jerami Grant,OKC,OKC @ MIL,04/10/2019,W,43,28,11,20,55.0,4,8,50.0,2,2,100,2,3,5,1,0,0,0,1,11,35.5
Deonte Burton,OKC,OKC @ MIL,04/10/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Nerlens Noel,OKC,OKC @ MIL,04/10/2019,W,10,2,1,3,33.3,0,0,-,0,0,-,0,2,2,2,1,1,0,0,3,13.4
Meyers Leonard,POR,POR vs. SAC,04/10/2019,W,42,19,8,13,61.5,1,2,50.0,2,2,100,4,7,11,3,0,0,3,4,11,33.7
Russell Westbrook,OKC,OKC @ MIL,04/10/2019,W,36,15,7,10,70.0,1,3,33.3,0,2,0.0,0,11,11,17,1,1,4,3,6,55.7
Jawun Evans,OKC,OKC @ MIL,04/10/2019,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0,0.0
George Hill,MIL,MIL vs. OKC,04/10/2019,L,19,4,1,5,20.0,1,5,20.0,1,2,50.0,1,2,3,1,1,0,0,0,-2,12.1
Dennis Schroder,OKC,OKC @ MIL,04/10/2019,W,40,32,10,21,47.6,8,15,53.3,4,4,100,0,5,5,3,4,0,2,5,14,52.5
Sterling Brown,MIL,MIL vs. OKC,04/10/2019,L,23,7,2,7,28.6,0,4,0.0,3,4,75.0,0,3,3,3,0,0,3,4,-14,12.1
Terrance Ferguson,OKC,OKC @ MIL,04/10/2019,W,33,11,4,10,40.0,3,9,33.3,0,0,-,0,6,6,5,0,0,3,4,4,22.7
Steven Adams,OKC,OKC @ MIL,04/10/2019,W,12,4,1,5,20.0,0,0,-,2,4,50.0,2,0,2,0,0,1,0,1,-1,9.4
Markieff Morris,OKC,OKC @ MIL,04/10/2019,W,26,12,5,9,55.6,2,4,50.0,0,0,-,3,7,10,3,0,0,0,4,13,28.5
Khris Middleton,MIL,MIL vs. OKC,04/10/2019,L,17,21,9,14,64.3,3,7,42.9,0,0,-,0,1,1,5,1,0,1,2,9,31.7
D.J. Wilson,MIL,MIL vs. OKC,04/10/2019,L,47,18,8,20,40.0,2,7,28.6,0,0,-,4,13,17,4,1,0,1,1,-12,46.4
Pat Connaughton,MIL,MIL vs. OKC,04/10/2019,L,18,12,5,10,50.0,2,5,40.0,0,0,-,3,2,5,1,1,0,2,2,-9,20.5
Bonzie Colson,MIL,MIL vs. OKC,04/10/2019,L,45,21,7,16,43.8,3,9,33.3,4,5,80.0,2,8,10,0,3,0,2,0,-11,40.0
Abdel Nader,OKC,OKC @ MIL,04/10/2019,W,14,11,5,12,41.7,1,6,16.7,0,1,0.0,2,6,8,2,1,0,2,1,6,24.6
Devin Harris,DAL,DAL @ SAS,04/10/2019,L,34,12,5,11,45.5,0,4,0.0,2,2,100,0,2,2,4,0,2,1,4,-10,25.4
Derrick Jones Jr.,MIA,MIA @ BKN,04/10/2019,L,31,13,5,9,55.6,0,1,0.0,3,5,60.0,1,3,4,0,0,0,0,1,-9,17.8
Spencer Dinwiddie,BKN,BKN vs. MIA,04/10/2019,W,25,8,3,8,37.5,2,7,28.6,0,0,-,0,0,0,5,0,0,2,2,-10,13.5
Goran Dragic,MIA,MIA @ BKN,04/10/2019,L,9,0,0,3,0.0,0,0,-,0,0,-,1,1,2,0,1,0,0,1,-3,5.4
James Johnson,MIA,MIA @ BKN,04/10/2019,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,1,1,-10,2.9
Nikola Jokic,DEN,DEN vs. MIN,04/10/2019,W,37,29,13,26,50.0,1,7,14.3,2,2,100,3,11,14,2,3,0,4,4,16,53.8
Keita Bates-Diop,MIN,MIN @ DEN,04/10/2019,L,19,4,2,4,50.0,0,0,-,0,0,-,1,6,7,1,1,0,1,0,6,15.9
Bam Adebayo,MIA,MIA @ BKN,04/10/2019,L,18,10,4,7,57.1,1,2,50.0,1,1,100,0,6,6,0,1,0,2,0,-10,18.2
Tyus Jones,MIN,MIN @ DEN,04/10/2019,L,34,8,4,12,33.3,0,2,0.0,0,0,-,0,1,1,8,0,0,0,4,-19,21.2
Cam Reynolds,MIN,MIN @ DEN,04/10/2019,L,26,19,7,11,63.6,5,7,71.4,0,0,-,0,6,6,1,0,0,0,3,6,27.7
Ed Davis,BKN,BKN vs. MIA,04/10/2019,W,15,6,3,5,60.0,0,0,-,0,0,-,3,7,10,0,0,0,0,0,10,18.0
Udonis Haslem,MIA,MIA @ BKN,04/10/2019,L,30,12,6,17,35.3,0,6,0.0,0,0,-,2,9,11,2,0,0,0,2,-9,28.2
Dwyane Wade,MIA,MIA @ BKN,04/10/2019,L,36,25,10,28,35.7,3,13,23.1,2,3,66.7,1,10,11,10,0,1,3,1,-17,53.2
Shabazz Napier,BKN,BKN vs. MIA,04/10/2019,W,30,20,7,17,41.2,6,13,46.2,0,0,-,3,2,5,5,0,0,0,3,16,33.5
Alan Williams,BKN,BKN vs. MIA,04/10/2019,W,4,4,2,3,66.7,0,0,-,0,0,-,0,2,2,0,0,0,0,0,4,6.4
Theo Pinson,BKN,BKN vs. MIA,04/10/2019,W,19,4,2,7,28.6,0,4,0.0,0,0,-,2,2,4,2,1,0,3,2,2,11.8
Rondae Hollis-Jefferson,BKN,BKN vs. MIA,04/10/2019,W,26,10,5,18,27.8,0,2,0.0,0,0,-,5,7,12,3,3,1,3,1,21,37.9
Rodions Kurucs,BKN,BKN vs. MIA,04/10/2019,W,28,15,5,15,33.3,1,8,12.5,4,4,100,3,6,9,1,2,0,0,1,3,33.3
Justise Winslow,MIA,MIA @ BKN,04/10/2019,L,28,8,3,9,33.3,1,6,16.7,1,2,50.0,1,4,5,4,4,0,3,3,-3,29.0
D'Angelo Russell,BKN,BKN vs. MIA,04/10/2019,W,20,21,7,13,53.8,7,11,63.6,0,0,-,2,5,7,5,1,0,1,0,27,38.9
Treveon Graham,BKN,BKN vs. MIA,04/10/2019,W,27,11,4,17,23.5,3,11,27.3,0,0,-,1,0,1,1,0,0,0,0,3,13.7
Jarrett Allen,BKN,BKN vs. MIA,04/10/2019,W,22,1,0,4,0.0,0,0,-,1,2,50.0,0,14,14,2,0,2,1,2,-2,25.8
Dzanan Musa,BKN,BKN vs. MIA,04/10/2019,W,5,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,0,0,6,5.7
Dion Waiters,MIA,MIA @ BKN,04/10/2019,L,9,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,0,1,0,0,-12,6.9
Kelly Olynyk,MIA,MIA @ BKN,04/10/2019,L,24,9,4,8,50.0,0,1,0.0,1,1,100,1,3,4,1,0,2,3,1,-14,18.3
Yante Maten,MIA,MIA @ BKN,04/10/2019,L,12,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,1,0,0,0,2,7.4
Duncan Robinson,MIA,MIA @ BKN,04/10/2019,L,36,15,5,12,41.7,3,9,33.3,2,3,66.7,1,4,5,3,2,0,2,2,-10,29.5
Caris LeVert,BKN,BKN vs. MIA,04/10/2019,W,20,10,4,5,80.0,1,1,100,1,1,100,1,2,3,4,0,0,2,2,15,17.6
Frank Kaminsky,CHA,CHA @ CLE,04/09/2019,W,23,14,3,5,60.0,2,3,66.7,6,8,75.0,1,4,5,4,1,0,3,3,12,26.0
Tobias Harris,PHI,PHI @ MIA,04/09/2019,L,20,6,3,16,18.8,0,6,0.0,0,0,-,2,7,9,2,0,0,0,0,-15,19.8
Jimmy Butler,PHI,PHI @ MIA,04/09/2019,L,16,4,2,5,40.0,0,1,0.0,0,0,-,0,1,1,1,0,0,2,1,-15,4.7
Ryan Anderson,MIA,MIA vs. PHI,04/09/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,0.0
Goran Dragic,MIA,MIA vs. PHI,04/09/2019,W,32,6,2,10,20.0,1,3,33.3,1,2,50.0,1,2,3,13,1,0,3,1,22,29.1
T.J. McConnell,PHI,PHI @ MIA,04/09/2019,L,23,2,1,6,16.7,0,0,-,0,0,-,0,2,2,0,2,0,2,1,-17,8.4
James Johnson,MIA,MIA vs. PHI,04/09/2019,W,24,2,1,1,100,0,0,-,0,0,-,0,3,3,5,1,0,4,3,6,12.1
Udonis Haslem,MIA,MIA vs. PHI,04/09/2019,W,10,7,2,7,28.6,0,2,0.0,3,4,75.0,0,4,4,0,0,0,1,3,-14,10.8
Nicolas Batum,CHA,CHA @ CLE,04/09/2019,W,32,3,1,2,50.0,1,1,100,0,0,-,1,5,6,2,0,1,0,0,18,16.2
Langston Galloway,DET,DET vs. MEM,04/09/2019,W,26,7,2,8,25.0,1,5,20.0,2,2,100,2,1,3,0,1,0,0,1,2,13.6
Jevon Carter,MEM,MEM @ DET,04/09/2019,L,19,9,3,4,75.0,3,4,75.0,0,0,-,1,2,3,2,0,0,0,2,7,15.6
Bruno Caboclo,MEM,MEM @ DET,04/09/2019,L,27,15,6,13,46.2,2,6,33.3,1,1,100,0,3,3,2,1,2,1,5,-12,29.6
Dario Saric,MIN,MIN vs. TOR,04/09/2019,L,24,15,5,12,41.7,2,6,33.3,3,3,100,2,7,9,0,0,0,1,2,-15,24.8
Keita Bates-Diop,MIN,MIN vs. TOR,04/09/2019,L,24,7,2,7,28.6,1,5,20.0,2,2,100,0,4,4,1,1,2,3,2,-11,19.3
Gorgui Dieng,MIN,MIN vs. TOR,04/09/2019,L,29,16,5,9,55.6,1,1,100,5,6,83.3,2,5,7,5,1,1,2,2,-13,35.9
Cam Reynolds,MIN,MIN vs. TOR,04/09/2019,L,19,8,3,10,30.0,2,7,28.6,0,0,-,0,1,1,1,1,0,1,1,0,12.7
Andrew Wiggins,MIN,MIN vs. TOR,04/09/2019,L,28,16,7,17,41.2,2,6,33.3,0,0,-,0,3,3,3,0,2,1,0,-11,29.1
Bismack Biyombo,CHA,CHA @ CLE,04/09/2019,W,22,5,2,2,100,0,0,-,1,2,50.0,0,5,5,2,0,0,2,2,8,12.0
Channing Frye,CLE,CLE vs. CHA,04/09/2019,L,7,10,3,6,50.0,2,3,66.7,2,2,100,0,0,0,0,0,0,1,1,0,9.0
Eric Moreland,TOR,TOR @ MIN,04/09/2019,W,7,0,0,1,0.0,0,0,-,0,0,-,1,3,4,0,1,1,2,0,-8,8.8
Jared Terrell,MIN,MIN vs. TOR,04/09/2019,L,16,5,2,6,33.3,0,3,0.0,1,2,50.0,0,1,1,3,0,1,1,2,-15,12.7
Pascal Siakam,TOR,TOR @ MIN,04/09/2019,W,18,10,4,6,66.7,1,2,50.0,1,2,50.0,0,4,4,2,1,0,2,4,-2,18.8
Kawhi Leonard,TOR,TOR @ MIN,04/09/2019,W,24,20,8,14,57.1,4,7,57.1,0,0,-,0,6,6,1,1,1,1,0,10,33.7
C.J. Williams,MIN,MIN vs. TOR,04/09/2019,L,19,7,3,6,50.0,1,2,50.0,0,1,0.0,0,2,2,0,3,0,1,1,-9,17.4
Danny Green,TOR,TOR @ MIN,04/09/2019,W,24,7,2,5,40.0,1,3,33.3,2,2,100,0,2,2,4,1,1,1,0,10,20.4
Norman Powell,TOR,TOR @ MIN,04/09/2019,W,20,10,4,10,40.0,2,4,50.0,0,0,-,0,5,5,2,1,0,1,3,22,21.0
Boban Marjanovic,PHI,PHI @ MIA,04/09/2019,L,20,12,6,10,60.0,0,0,-,0,0,-,2,3,5,2,2,0,1,1,-24,26.0
Jeff Green,WAS,WAS vs. BOS,04/09/2019,L,24,6,2,13,15.4,1,8,12.5,1,2,50.0,0,5,5,3,0,1,2,0,-7,17.5
Rodney Hood,POR,POR @ LAL,04/09/2019,W,20,0,0,6,0.0,0,2,0.0,0,0,-,0,2,2,1,0,1,0,1,-12,6.9
Jake Layman,POR,POR @ LAL,04/09/2019,W,9,0,0,4,0.0,0,2,0.0,0,0,-,0,2,2,0,0,0,0,2,-2,2.4
Alex Caruso,LAL,LAL vs. POR,04/09/2019,L,41,12,5,16,31.3,0,2,0.0,2,2,100,2,5,7,13,1,1,7,3,2,38.9
Zach Collins,POR,POR @ LAL,04/09/2019,W,13,0,0,2,0.0,0,1,0.0,0,0,-,1,1,2,0,0,2,2,1,-10,6.4
Isaac Bonga,LAL,LAL vs. POR,04/09/2019,L,9,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,1,0,0,-5,4.2
Evan Turner,POR,POR @ LAL,04/09/2019,W,16,6,2,5,40.0,0,0,-,2,2,100,0,3,3,3,0,1,1,0,-10,16.1
CJ McCollum,POR,POR @ LAL,04/09/2019,W,29,11,5,13,38.5,1,6,16.7,0,1,0.0,0,1,1,3,0,1,2,3,17,17.7
Enes Freedom,POR,POR @ LAL,04/09/2019,W,37,22,8,13,61.5,1,1,100,5,6,83.3,6,10,16,2,1,0,3,4,15,44.2
Damian Lillard,POR,POR @ LAL,04/09/2019,W,36,20,6,16,37.5,3,10,30.0,5,5,100,1,3,4,8,3,1,3,0,3,45.8
JaVale McGee,LAL,LAL vs. POR,04/09/2019,L,19,11,5,6,83.3,0,0,-,1,4,25.0,1,3,4,1,0,1,3,6,-8,17.3
Maurice Harkless,POR,POR @ LAL,04/09/2019,W,34,26,9,14,64.3,1,4,25.0,7,8,87.5,3,5,8,0,0,4,0,2,13,47.6
Kentavious Caldwell-Pope,LAL,LAL vs. POR,04/09/2019,L,44,32,11,31,35.5,5,15,33.3,5,7,71.4,0,5,5,8,1,0,2,2,-4,51.0
Mike Muscala,LAL,LAL vs. POR,04/09/2019,L,35,16,6,10,60.0,4,7,57.1,0,0,-,1,4,5,1,0,1,1,2,-13,25.5
Johnathan Williams,LAL,LAL vs. POR,04/09/2019,L,29,12,5,9,55.6,0,0,-,2,2,100,5,5,10,3,2,0,2,3,5,32.5
Jemerrio Jones,LAL,LAL vs. POR,04/09/2019,L,46,11,5,13,38.5,1,2,50.0,0,0,-,6,9,15,3,2,2,1,2,-3,44.5
Moritz Wagner,LAL,LAL vs. POR,04/09/2019,L,17,7,3,8,37.5,0,3,0.0,1,2,50.0,1,3,4,0,0,0,1,1,11,10.8
Brad Wanamaker,BOS,BOS @ WAS,04/09/2019,W,29,17,6,13,46.2,0,4,0.0,5,7,71.4,0,6,6,7,1,0,1,3,17,36.7
PJ Dozier,BOS,BOS @ WAS,04/09/2019,W,37,12,5,14,35.7,1,6,16.7,1,2,50.0,4,7,11,5,2,0,0,1,10,38.7
Semi Ojeleye,BOS,BOS @ WAS,04/09/2019,W,38,17,7,17,41.2,2,7,28.6,1,4,25.0,2,2,4,3,1,0,0,1,9,29.3
Sam Dekker,WAS,WAS vs. BOS,04/09/2019,L,31,5,2,11,18.2,1,5,20.0,0,0,-,3,4,7,1,0,0,0,2,-28,14.9
Devin Robinson,WAS,WAS vs. BOS,04/09/2019,L,30,14,7,10,70.0,0,1,0.0,0,0,-,3,2,5,3,0,1,2,4,-6,25.5
Terry Rozier,BOS,BOS @ WAS,04/09/2019,W,24,21,8,15,53.3,4,8,50.0,1,2,50.0,0,4,4,4,1,0,0,0,-16,34.8
Bobby Portis,WAS,WAS vs. BOS,04/09/2019,L,23,11,4,9,44.4,1,3,33.3,2,2,100,1,7,8,4,1,0,2,1,9,27.6
Ian Mahinmi,WAS,WAS vs. BOS,04/09/2019,L,25,11,4,13,30.8,2,3,66.7,1,1,100,4,8,12,1,1,1,1,5,-15,31.9
Bradley Beal,WAS,WAS vs. BOS,04/09/2019,L,17,16,6,11,54.5,2,4,50.0,2,2,100,2,3,5,4,0,0,0,0,8,28.0
Guerschon Yabusele,BOS,BOS @ WAS,04/09/2019,W,25,13,5,10,50.0,3,5,60.0,0,2,0.0,1,4,5,1,0,0,0,1,-23,20.5
RJ Hunter,BOS,BOS @ WAS,04/09/2019,W,26,17,6,13,46.2,4,10,40.0,1,2,50.0,1,2,3,3,1,0,0,3,28,28.1
Thomas Bryant,WAS,WAS vs. BOS,04/09/2019,L,17,14,6,7,85.7,1,2,50.0,1,1,100,0,6,6,2,0,0,1,1,22,23.2
Troy Brown Jr.,WAS,WAS vs. BOS,04/09/2019,L,19,5,2,8,25.0,1,4,25.0,0,0,-,0,4,4,2,0,0,3,1,-3,9.8
Jaylen Brown,BOS,BOS @ WAS,04/09/2019,W,18,15,6,13,46.2,1,4,25.0,2,4,50.0,1,2,3,2,3,0,3,1,-14,27.6
Chasson Randle,WAS,WAS vs. BOS,04/09/2019,L,26,9,2,7,28.6,2,6,33.3,3,4,75.0,0,2,2,3,0,0,2,3,-22,13.9
Daniel Theis,BOS,BOS @ WAS,04/09/2019,W,13,2,1,1,100,0,0,-,0,0,-,1,2,3,1,0,0,0,1,2,7.1
Robert Williams III,BOS,BOS @ WAS,04/09/2019,W,29,2,1,3,33.3,0,0,-,0,0,-,3,8,11,1,1,3,1,6,17,27.7
Tomas Satoransky,WAS,WAS vs. BOS,04/09/2019,L,28,19,6,8,75.0,3,3,100,4,6,66.7,0,4,4,5,0,0,2,1,12,29.3
Brandon Knight,CLE,CLE vs. CHA,04/09/2019,L,31,9,3,10,30.0,3,5,60.0,0,0,-,1,4,5,2,0,0,2,2,-19,16.0
David Nwaba,CLE,CLE vs. CHA,04/09/2019,L,15,0,0,1,0.0,0,0,-,0,0,-,0,5,5,0,0,0,1,5,-16,5.0
Ivan Rabb,MEM,MEM @ DET,04/09/2019,L,29,9,4,6,66.7,0,0,-,1,2,50.0,2,8,10,2,1,0,3,5,-7,24.0
Luke Kennard,DET,DET vs. MEM,04/09/2019,W,29,15,5,11,45.5,5,9,55.6,0,0,-,0,2,2,1,0,0,2,2,5,16.9
Tyler Dorsey,MEM,MEM @ DET,04/09/2019,L,32,12,5,12,41.7,1,4,25.0,1,2,50.0,1,3,4,3,0,0,4,1,-7,17.3
Tyler Zeller,MEM,MEM @ DET,04/09/2019,L,19,13,4,7,57.1,0,0,-,5,6,83.3,1,5,6,3,0,2,3,6,0,27.7
Zaza Pachulia,DET,DET vs. MEM,04/09/2019,W,7,3,1,4,25.0,0,0,-,1,2,50.0,4,2,6,0,1,0,0,1,-6,13.2
Andre Drummond,DET,DET vs. MEM,04/09/2019,W,38,20,6,11,54.5,0,0,-,8,12,66.7,7,10,17,1,5,3,3,5,17,62.9
Glenn Robinson III,DET,DET vs. MEM,04/09/2019,W,10,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,0,1,0,0,0,1,5.2
Delon Wright,MEM,MEM @ DET,04/09/2019,L,37,15,4,10,40.0,0,2,0.0,7,8,87.5,1,8,9,2,1,0,3,1,-23,28.8
Bruce Brown,DET,DET vs. MEM,04/09/2019,W,19,8,4,5,80.0,0,1,0.0,0,0,-,1,2,3,2,1,0,0,3,7,17.6
Blake Griffin,DET,DET vs. MEM,04/09/2019,W,18,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,1,1,1,0,2,-10,14.9
Ish Smith,DET,DET vs. MEM,04/09/2019,W,26,22,9,15,60.0,1,5,20.0,3,5,60.0,0,3,3,4,0,0,1,3,5,30.6
Reggie Jackson,DET,DET vs. MEM,04/09/2019,W,22,12,5,16,31.3,2,5,40.0,0,0,-,0,1,1,5,1,0,2,1,2,21.7
Chandler Parsons,MEM,MEM @ DET,04/09/2019,L,29,9,3,8,37.5,1,2,50.0,2,2,100,0,2,2,3,0,0,5,2,1,10.9
Julian Washburn,MEM,MEM @ DET,04/09/2019,L,12,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,0,1,17,5.4
Thon Maker,DET,DET vs. MEM,04/09/2019,W,8,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-10,0.0
Justin Holiday,MEM,MEM @ DET,04/09/2019,L,36,8,3,8,37.5,2,5,40.0,0,0,-,1,3,4,2,1,2,2,1,-11,22.8
Wayne Ellington,DET,DET vs. MEM,04/09/2019,W,38,7,1,11,9.1,0,7,0.0,5,5,100,0,2,2,2,2,0,1,2,22,17.4
Ian Clark,NOP,NOP vs. GSW,04/09/2019,L,38,20,8,22,36.4,3,10,30.0,1,1,100,0,1,1,4,1,0,1,3,-7,29.2
Kenrich Williams,NOP,NOP vs. GSW,04/09/2019,L,34,8,3,10,30.0,2,7,28.6,0,0,-,3,4,7,6,5,0,0,1,0,40.4
Alfonzo McKinnie,GSW,GSW @ NOP,04/09/2019,W,29,10,3,7,42.9,1,3,33.3,3,4,75.0,0,7,7,1,2,0,0,2,7,25.9
Jacob Evans,GSW,GSW @ NOP,04/09/2019,W,37,11,5,10,50.0,1,4,25.0,0,0,-,1,4,5,2,3,2,3,3,4,32.0
Jahlil Okafor,NOP,NOP vs. GSW,04/09/2019,L,38,30,15,24,62.5,0,1,0.0,0,2,0.0,1,6,7,1,2,0,3,2,-2,42.9
Marcus Derrickson,GSW,GSW @ NOP,04/09/2019,W,5,5,2,4,50.0,1,2,50.0,0,0,-,2,1,3,0,0,0,0,0,-2,8.6
Jordan Bell,GSW,GSW @ NOP,04/09/2019,W,15,10,5,7,71.4,0,0,-,0,0,-,4,2,6,4,0,0,2,1,7,21.2
Kevon Looney,GSW,GSW @ NOP,04/09/2019,W,13,4,2,3,66.7,0,0,-,0,0,-,2,2,4,2,1,0,0,3,2,14.8
Christian Wood,NOP,NOP vs. GSW,04/09/2019,L,34,26,10,21,47.6,2,7,28.6,4,5,80.0,2,10,12,0,0,0,3,3,-4,37.4
Jonas Jerebko,GSW,GSW @ NOP,04/09/2019,W,13,7,3,8,37.5,1,4,25.0,0,0,-,1,1,2,3,0,0,0,0,2,13.9
DeMarcus Cousins,GSW,GSW @ NOP,04/09/2019,W,35,21,7,18,38.9,1,5,20.0,6,10,60.0,0,12,12,6,1,1,3,2,7,47.4
Cheick Diallo,NOP,NOP vs. GSW,04/09/2019,L,24,11,5,7,71.4,1,1,100,0,0,-,0,6,6,5,0,0,0,3,-12,25.7
Dairis Bertans,NOP,NOP vs. GSW,04/09/2019,L,26,0,0,4,0.0,0,2,0.0,0,0,-,0,0,0,2,0,0,0,1,-7,3.0
Elfrid Payton,NOP,NOP vs. GSW,04/09/2019,L,25,3,1,4,25.0,0,1,0.0,1,2,50.0,1,5,6,7,0,1,2,1,-2,21.7
Damion Lee,GSW,GSW @ NOP,04/09/2019,W,27,20,7,13,53.8,4,7,57.1,2,2,100,0,7,7,1,1,0,1,0,5,31.9
Stephen Curry,GSW,GSW @ NOP,04/09/2019,W,9,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,1,0,0,2,0,1,5.7
Quinn Cook,GSW,GSW @ NOP,04/09/2019,W,24,19,7,12,58.3,2,3,66.7,3,3,100,0,2,2,3,0,0,0,3,8,25.9
Solomon Hill,NOP,NOP vs. GSW,04/09/2019,L,21,5,2,7,28.6,1,4,25.0,0,0,-,0,3,3,4,1,0,1,1,-11,16.6
Draymond Green,GSW,GSW @ NOP,04/09/2019,W,18,0,0,2,0.0,0,0,-,0,0,-,0,6,6,2,0,0,3,2,-1,7.2
Shaun Livingston,GSW,GSW @ NOP,04/09/2019,W,16,0,0,1,0.0,0,0,-,0,2,0.0,1,2,3,0,0,0,0,1,5,3.6
Tyus Jones,MIN,MIN vs. TOR,04/09/2019,L,28,11,5,9,55.6,1,4,25.0,0,0,-,0,1,1,10,1,0,1,0,-11,29.2
Marc Gasol,TOR,TOR @ MIN,04/09/2019,W,23,9,3,5,60.0,2,3,66.7,1,4,25.0,2,4,6,1,1,0,2,1,4,18.7
Malik Monk,CHA,CHA @ CLE,04/09/2019,W,23,8,3,7,42.9,2,6,33.3,0,0,-,1,2,3,4,2,2,1,3,14,28.6
Cedi Osman,CLE,CLE vs. CHA,04/09/2019,L,37,17,7,13,53.8,2,5,40.0,1,2,50.0,1,3,4,1,1,0,1,2,-18,25.3
Deng Adel,CLE,CLE vs. CHA,04/09/2019,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5,0.0
Willy Hernangomez,CHA,CHA @ CLE,04/09/2019,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,8,3.9
J.P. Macura,CHA,CHA @ CLE,04/09/2019,W,3,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,8,3.2
Kemba Walker,CHA,CHA @ CLE,04/09/2019,W,27,23,9,18,50.0,4,10,40.0,1,2,50.0,0,3,3,7,0,0,2,2,9,35.1
Nik Stauskas,CLE,CLE vs. CHA,04/09/2019,L,11,3,1,3,33.3,1,1,100,0,0,-,0,1,1,0,0,0,1,0,-9,3.2
Ante Zizic,CLE,CLE vs. CHA,04/09/2019,L,21,6,3,6,50.0,0,0,-,0,0,-,2,2,4,1,0,0,0,2,-11,12.3
Collin Sexton,CLE,CLE vs. CHA,04/09/2019,L,38,18,8,17,47.1,1,7,14.3,1,2,50.0,0,1,1,10,0,0,4,1,-16,30.2
Dwayne Bacon,CHA,CHA @ CLE,04/09/2019,W,29,18,7,11,63.6,4,7,57.1,0,0,-,0,0,0,1,1,0,0,2,7,22.5
Jordan Clarkson,CLE,CLE vs. CHA,04/09/2019,L,23,16,7,13,53.8,2,4,50.0,0,0,-,2,0,2,3,0,0,2,2,-14,20.9
Jeremy Lamb,CHA,CHA @ CLE,04/09/2019,W,28,23,9,13,69.2,3,6,50.0,2,2,100,0,3,3,5,3,1,1,1,21,45.1
Larry Nance Jr.,CLE,CLE vs. CHA,04/09/2019,L,37,10,4,9,44.4,0,2,0.0,2,2,100,5,7,12,6,1,2,2,3,-13,40.4
